UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_ROWS,DIM_COLS,NUM_FRAMES,CASC_LEN,DIM_A_LEADING,DIM_Q_LEADING,DIM_R_LEADING,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
qrd,2,float,120,56,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,520,48,3,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,776,8,2,2,0,0,0,1,1,1,54902.4,124506.4,190.05,65327.26,77178.0,201.09,18.0,2.0,2.0,5.0,108955.0,2456 3148
qrd,2,float,512,8,7,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,20,16,2,4,0,0,0,1,1,1,10048.0,24232.45,51.84,12343.75,15196.0,52.64,16.0,4.0,4.0,8.0,20791.0,2796 3368 3284 3320
qrd,2,float,1008,32,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,328,16,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,496,64,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,228,28,1,8,0,0,0,1,1,1,47241.6,208692.8,60.14,106141.9,131498.0,60.68,36.0,8.0,8.0,16.0,134639.0,2688 3300 3252 3202 3202 3202 3202 3204
qrd,1,float,968,32,1,8,0,0,0,1,1,1,78510.39,491655.2,124.45,248895.13,308504.0,125.5,52.0,8.0,8.0,17.0,294511.0,2450 3114 3082 3082 3082 3048 3082 3050
qrd,1,float,112,16,1,8,0,0,0,1,1,1,4185.6,17894.4,195.08,9185.6,11277.0,198.63,32.0,8.0,8.0,16.0,30575.0,2354 3032 2392 2392 2392 2392 3032 2996
qrd,2,cfloat,48,4,4,3,1,0,0,1,1,1,36092.8,81429.94,18.73,40988.8,50975.0,18.83,12.0,3.0,3.0,5.0,18268.0,9344 9616 9328
qrd,22,float,112,32,3,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,168,64,3,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,112,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,4,4,1,3,0,0,0,1,1,1,1646.4,9607.12,9.99,1598.88,2092.0,9.56,12.0,3.0,3.0,5.0,4796.0,8224 8256 8176
qrd,2,cfloat,60,4,2,2,1,0,0,1,1,1,26390.4,56282.77,16.86,28465.23,35469.0,16.91,8.0,2.0,2.0,4.0,11773.0,9456 9376
qrd,1,float,88,24,1,5,0,0,0,1,1,1,11336.0,38330.4,108.17,19524.06,24158.0,109.28,20.0,5.0,5.0,9.0,28229.0,2434 3050 3066 3066 3034
qrd,1,cfloat,24,24,1,5,0,0,0,1,1,1,7672.0,25524.0,44.49,12944.73,16053.0,44.85,20.0,5.0,5.0,9.0,22053.0,2672 3284 3236 3236 3188
qrd,22,float,48,16,1,5,1,0,0,1,1,1,14182.4,47379.42,32.29,23780.92,24993.0,32.26,20.0,5.0,5.0,9.0,15398.0,2662 3942 3908 3908 3876
qrd,1,float,32,8,2,3,0,0,0,1,1,1,2758.4,6904.0,145.27,3524.18,4255.0,150.41,12.0,3.0,3.0,7.0,9353.0,2332 3066 3030
qrd,2,float,176,8,1,3,1,0,0,1,1,1,17092.8,67505.6,41.41,34000.12,42277.0,41.63,12.0,3.0,3.0,5.0,17919.0,8592 9856 9696
qrd,1,float,16,16,3,10,0,0,0,1,1,1,3051.2,12361.6,122.94,6246.93,7735.0,124.11,40.0,10.0,10.0,17.0,24395.0,2044 2526 2336 2336 2336 2336 2336 2336 2336 2506
qrd,1,cfloat,20,12,7,1,0,0,0,1,1,1,50969.6,99237.65,32.98,50933.6,60276.0,34.83,6.0,1.0,1.0,2.0,36557.0,2564
qrd,1,cfloat,988,4,4,4,0,0,0,1,1,1,76905.6,190704.8,160.51,98482.33,115230.0,171.48,44.0,4.0,4.0,12.0,290871.0,2576 2654 2594 1904
qrd,22,cfloat,480,32,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,36,12,2,5,0,0,0,1,1,1,58822.4,158170.05,10.89,79336.98,99010.0,10.9,20.0,5.0,5.0,7.0,24762.0,9536 11024 11024 9632 10800
qrd,1,cfloat,12,8,1,2,0,0,0,1,1,1,1276.8,3812.0,49.89,1924.06,2305.0,52.06,8.0,2.0,2.0,4.0,5147.0,2162 2858
qrd,2,cfloat,4,4,5,1,0,0,0,1,1,1,18240.0,36371.83,4.39,18210.05,22583.0,4.42,4.0,1.0,1.0,2.0,3390.0,8400
qrd,2,cfloat,76,12,5,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,92,12,1,1,0,0,0,1,1,1,25099.2,48415.25,44.05,25060.0,29086.0,47.44,6.0,1.0,1.0,2.0,21005.0,2500
qrd,1,float,40,8,3,1,0,0,0,1,1,1,9737.6,18694.5,98.92,9702.4,11137.0,107.74,4.0,1.0,1.0,2.0,10061.0,2336
qrd,22,float,240,64,8,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,24,4,1,3,1,0,0,1,1,1,3278.4,10036.45,19.11,5022.64,6378.0,18.81,12.0,3.0,3.0,5.0,6556.0,9264 9504 9168
qrd,1,cfloat,168,8,8,4,0,0,0,1,1,1,96027.2,199135.36,104.39,102997.53,125921.0,106.73,32.0,4.0,4.0,9.0,187319.0,2722 3334 2608 3282
qrd,1,float,24,16,5,10,0,0,0,1,1,1,10275.2,25213.25,149.78,12818.21,15890.0,151.03,40.0,10.0,10.0,21.0,35979.0,2216 2816 2314 2314 2314 2314 2314 2314 2314 2764
qrd,2,float,64,40,4,1,0,0,0,1,1,1,1866344.0,3723905.06,5.48,1866032.91,2322257.0,5.51,15.0,1.0,1.0,3.0,109205.0,8768
qrd,2,cfloat,164,12,4,1,1,0,0,1,1,1,1555508.8,3098391.68,5.06,1555459.54,1928548.0,5.1,18.0,1.0,1.0,3.0,133310.0,9392
qrd,2,float,352,48,4,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,156,24,1,1,1,0,0,1,1,1,1433688.0,2861440.53,2.61,1433680.68,1784582.0,2.62,10.0,1.0,1.0,2.0,67198.0,9344
qrd,2,cfloat,24,20,7,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,176,112,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,40,7,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,264,40,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,192,80,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,44,12,2,2,0,0,0,1,1,1,17641.59,39220.34,52.42,20143.5,24492.0,53.89,8.0,2.0,2.0,4.0,22811.0,2752 3310
qrd,2,cfloat,388,4,2,1,0,0,0,1,1,1,223174.4,441383.57,13.91,223136.45,272688.0,14.22,10.0,1.0,1.0,2.0,54462.0,9360
qrd,2,float,560,40,2,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,672,88,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,16,4,4,1,0,0,0,1,1,1,3459.2,6495.25,74.75,3423.2,3736.0,85.65,4.0,1.0,1.0,2.0,6189.0,2468
qrd,1,cfloat,108,72,1,2,0,0,0,1,1,1,555425.6,1869575.2,8.29,937954.33,1164888.0,8.34,24.0,2.0,2.0,7.0,170523.0,3300 2592
qrd,2,float,160,16,2,10,0,0,0,1,1,1,80320.0,229291.31,44.42,115244.8,143937.0,44.46,40.0,10.0,10.0,21.0,63698.0,8784 10048 8960 8960 8960 8960 8960 8960 8960 9872
qrd,22,float,160,96,4,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,360,16,2,1,1,0,0,1,1,1,771998.4,1534707.62,14.92,771926.62,953358.0,15.1,14.0,1.0,1.0,3.0,97077.0,8912
qrd,2,cfloat,8,8,5,1,0,0,0,1,1,1,67841.6,135091.51,4.72,67764.0,84043.0,4.75,4.0,1.0,1.0,2.0,9182.0,9408
qrd,1,float,272,8,4,5,0,0,0,1,1,1,31048.0,70585.94,238.0,36570.09,44463.0,244.69,24.0,5.0,5.0,10.0,83365.0,2442 2458 2458 2458 3070
qrd,2,float,232,16,7,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,12,4,1,0,0,0,1,1,1,151022.4,301118.18,3.81,150981.94,187551.0,3.83,4.0,1.0,1.0,2.0,15358.0,9392
qrd,2,float,136,56,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,24,24,2,9,0,0,0,1,1,0,7112.0,17274.4,131.47,8762.46,10944.0,131.57,36.0,9.0,9.0,15.0,27773.0,2206 2860 2794 2794 2794 2794 2336 2794 2742
qrd,22,cfloat,880,64,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,56,24,1,10,0,0,0,1,1,1,3534.4,16968.0,156.07,8611.2,10690.0,157.15,40.0,10.0,10.0,17.0,29835.0,2338 3066 3032 3032 3032 2392 3032 2392 3032 2996
qrd,1,float,88,8,1,2,0,0,0,1,1,1,2913.6,8633.6,157.76,4462.4,5295.0,166.19,8.0,2.0,2.0,4.0,9499.0,2322 3002
qrd,22,float,256,64,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,612,4,1,1,0,0,0,1,1,1,19512.0,35093.65,125.68,19476.0,19418.0,157.58,8.0,1.0,1.0,3.0,45645.0,2404
qrd,1,cfloat,240,4,1,2,0,0,0,1,1,1,4761.6,10205.6,169.94,5648.86,6625.0,181.13,8.0,2.0,2.0,4.0,22235.0,2432 2448
qrd,2,float,184,24,3,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,288,80,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,4,8,3,0,0,0,1,1,1,24289.6,49588.69,15.39,24884.68,31106.0,15.43,12.0,3.0,3.0,5.0,11772.0,9408 9472 9328
qrd,2,float,120,112,8,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,808,24,1,4,0,0,0,1,1,1,87548.8,356292.8,106.93,181348.8,223740.0,108.34,30.0,4.0,4.0,9.0,176183.0,2434 3098 3066 3034
qrd,22,float,80,32,2,3,1,0,0,1,1,1,344784.0,812423.65,12.56,407510.15,427070.0,12.58,14.0,3.0,3.0,6.0,54474.0,2998 4118 4102
qrd,1,float,64,56,4,8,0,0,0,1,1,1,202560.0,450568.0,63.06,227303.5,283169.0,63.28,37.0,8.0,8.0,12.0,178543.0,2554 3234 3218 3218 3538 3538 3538 3186
qrd,22,cfloat,80,8,4,4,1,0,0,1,1,1,147736.0,327568.8,15.53,164756.92,172324.0,15.59,18.0,4.0,4.0,8.0,51444.0,4232 4300 4300 6040
qrd,22,float,48,32,8,6,1,0,0,1,1,1,618486.4,1293771.41,18.89,647980.8,681890.0,18.92,29.0,6.0,6.0,11.0,140948.0,2838 4342 4278 4198 4198 4230
qrd,1,float,24,24,2,1,1,0,0,1,1,1,38560.0,76178.02,29.9,38521.94,46969.0,30.65,4.0,1.0,1.0,2.0,15373.0,2090
qrd,22,float,272,96,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,56,56,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,232,200,1,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,188,12,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,144,12,2,2,0,0,0,1,1,1,51640.0,114423.2,58.55,59026.46,71602.0,60.33,14.0,2.0,2.0,5.0,62811.0,2768 3294
qrd,22,float,208,48,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,12,2,7,1,0,0,1,1,1,21576.0,67470.39,14.19,33807.01,42686.0,14.05,28.0,7.0,7.0,9.0,21176.0,9488 11008 9584 9584 9600 9584 10784
qrd,1,cfloat,400,4,7,4,0,0,0,1,1,1,61617.6,136467.54,158.99,70453.53,82454.0,169.79,32.0,4.0,4.0,9.0,198711.0,1920 2594 2654 2576
qrd,2,cfloat,968,4,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,288,28,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,84,12,5,6,0,0,0,1,1,1,370116.8,814796.58,12.28,410384.73,511634.0,12.31,28.0,6.0,6.0,9.0,99065.0,9664 11072 9584 9584 9584 10832
qrd,1,cfloat,12,12,5,8,0,0,0,1,1,1,7560.0,19152.0,73.94,9737.6,12011.0,74.93,32.0,8.0,8.0,16.0,29679.0,2428 2496 2496 2496 2496 2496 2496 3042
qrd,22,float,384,80,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,184,16,2,4,1,0,0,1,1,1,166889.6,422810.62,27.7,212544.98,264793.0,27.79,18.0,4.0,4.0,8.0,57812.0,8832 10096 10048 9920
qrd,22,float,112,48,1,4,1,0,0,1,1,1,336000.0,1015839.65,10.55,509130.58,534233.0,10.56,18.0,4.0,4.0,8.0,59832.0,2934 4038 4022 3990
qrd,2,cfloat,36,32,4,1,0,0,0,1,1,1,2452683.2,4897907.2,1.87,2452607.31,3056513.0,1.88,15.0,1.0,1.0,3.0,108222.0,9408
qrd,1,cfloat,180,4,5,2,0,0,0,1,1,1,23000.0,41664.1,156.77,22961.6,26984.0,166.76,12.0,2.0,2.0,5.0,64027.0,2600 2544
qrd,2,cfloat,28,20,4,4,0,0,0,1,1,1,320502.4,699349.44,6.37,351567.75,439063.0,6.37,18.0,4.0,4.0,8.0,55291.0,9472 11312 11232 10976
qrd,1,cfloat,180,60,1,4,0,0,0,1,1,1,262803.2,1172601.14,18.32,589438.64,733462.0,18.4,31.0,4.0,4.0,9.0,213175.0,2576 3364 3348 3764
qrd,22,cfloat,336,16,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,64,56,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,24,16,4,1,0,0,0,1,1,1,35161.6,69080.85,43.72,35125.6,42340.0,45.34,4.0,1.0,1.0,2.0,17933.0,2084
qrd,2,cfloat,32,4,8,1,1,0,0,1,1,1,93846.4,185930.66,10.92,93760.11,115099.0,11.12,4.0,1.0,1.0,2.0,19102.0,9408
qrd,1,float,128,16,8,9,0,0,0,1,1,1,73404.8,150714.98,211.36,77514.33,95842.0,213.68,40.0,9.0,9.0,14.0,156957.0,2698 3184 2506 2506 2506 2506 2506 3184 3148
qrd,1,cfloat,104,4,2,2,0,0,0,1,1,1,5140.8,9418.13,160.56,5174.4,6088.0,170.82,8.0,2.0,2.0,4.0,18139.0,2624 2598
qrd,2,float,808,16,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,56,8,8,3,0,0,0,1,1,1,103364.8,216613.65,32.82,109181.29,135720.0,33.0,12.0,3.0,3.0,5.0,35679.0,8816 10112 9920
qrd,2,float,88,32,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,104,104,4,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,832,16,1,1,0,0,0,1,1,1,960393.6,1910035.41,13.86,960291.08,997545.0,14.01,16.0,1.0,1.0,3.0,112302.0,2690
qrd,2,float,104,96,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,8,1,6,0,0,0,1,1,1,3147.2,9911.87,38.79,4948.0,6394.0,37.53,24.0,6.0,6.0,8.0,10942.0,8480 8496 8496 8496 8496 8464
qrd,22,cfloat,16,8,7,2,1,0,0,1,1,1,67401.6,138650.77,12.83,69623.88,72892.0,12.9,8.0,2.0,2.0,4.0,21114.0,4198 5814
qrd,22,float,304,256,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,16,8,1,0,0,0,1,1,1,317008.0,630633.49,12.92,316900.68,329465.0,13.05,6.0,1.0,1.0,2.0,42542.0,2528
qrd,1,cfloat,88,8,2,6,0,0,0,1,1,1,7364.8,19888.8,136.16,10339.93,12594.0,139.74,24.0,6.0,6.0,9.0,36499.0,2624 2646 2646 2646 2646 2614
qrd,1,float,64,64,1,9,0,0,0,1,1,1,33308.8,133103.08,61.08,67058.95,83675.0,61.18,36.0,9.0,9.0,12.0,64541.0,2450 3306 3194 3194 3162 3130 3130 3130 3130
qrd,2,cfloat,8,4,2,2,1,0,0,1,1,1,6488.0,12815.78,9.98,6409.82,8037.0,9.95,8.0,2.0,2.0,4.0,4285.0,9168 9088
qrd,22,cfloat,112,40,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,144,24,2,2,1,0,0,1,1,1,94772.8,202572.16,66.77,103508.8,127525.0,67.75,12.0,2.0,2.0,5.0,63963.0,2836 3254
qrd,22,cfloat,72,24,8,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,40,40,3,2,1,0,0,1,1,0,147467.2,309055.36,30.74,156136.0,193832.0,30.95,11.0,2.0,2.0,5.0,60827.0,2426 3154
qrd,2,float,328,24,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,632,32,4,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,480,8,7,4,0,0,0,1,1,1,103782.4,230269.02,228.19,117793.1,140497.0,239.15,38.0,4.0,4.0,9.0,230327.0,2418 3144 3138 3102
qrd,22,float,224,48,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,44,4,1,1,0,0,0,1,1,1,15150.4,30028.58,11.63,15118.17,18521.0,11.87,4.0,1.0,1.0,2.0,4734.0,9248
qrd,1,cfloat,8,8,1,1,0,0,0,1,1,1,2136.0,4156.05,30.45,2100.0,2466.0,32.44,4.0,1.0,1.0,2.0,3053.0,2038
qrd,2,cfloat,40,16,6,10,0,0,0,1,1,1,230628.8,498307.3,15.31,250735.87,313616.0,15.3,42.0,10.0,10.0,21.0,91317.0,9472 11152 9616 9616 9616 9616 9616 9616 9616 10928
qrd,1,float,32,8,8,6,0,0,0,1,1,1,7840.0,15868.8,248.9,8227.93,10051.0,254.7,24.0,6.0,6.0,11.0,27923.0,2366 2458 2458 2458 2458 2406
qrd,2,cfloat,84,4,8,2,1,0,0,1,1,1,151475.2,302312.85,17.59,152693.37,189932.0,17.69,10.0,2.0,2.0,4.0,48253.0,9472 9344
qrd,1,cfloat,192,48,2,5,0,0,0,1,1,1,429800.0,1420925.94,25.83,713503.5,885817.0,26.0,48.0,5.0,5.0,15.0,346725.0,3376 3440 3440 3440 2698
qrd,1,cfloat,100,84,2,10,0,0,0,1,1,1,430617.6,1272427.31,26.27,639380.3,797349.0,26.33,68.0,10.0,10.0,24.0,404235.0,3408 3456 3456 3456 3456 3456 3456 3456 3472 2730
qrd,1,cfloat,32,20,2,4,0,0,0,1,1,1,21894.4,52688.0,47.71,26827.2,33182.0,48.21,16.0,4.0,4.0,8.0,33719.0,2960 3400 3400 3352
qrd,2,cfloat,100,24,8,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,960,24,2,8,0,0,0,1,1,1,181811.2,621562.4,146.83,313823.26,387280.0,148.72,64.0,8.0,8.0,24.0,415599.0,3180 3162 3162 3162 3212 3212 3212 2520
qrd,1,float,472,8,2,3,0,0,0,1,1,1,24294.4,60516.0,237.94,31738.33,37880.0,249.2,14.0,3.0,3.0,5.0,70953.0,2456 3130 3094
qrd,1,cfloat,200,12,5,4,0,0,0,1,1,1,137148.79,310531.2,75.74,158435.2,193519.0,77.51,32.0,4.0,4.0,9.0,209975.0,2746 3416 3334 3368
qrd,1,float,592,128,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,104,24,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,340,12,4,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,48,32,2,7,1,0,0,1,1,1,25572.8,64275.08,94.32,32569.47,40522.0,94.76,28.0,7.0,7.0,13.0,44289.0,2756 3244 3196 3196 3196 3196 3164
qrd,1,cfloat,860,12,2,8,0,0,0,1,1,1,115243.2,410769.71,99.18,208105.23,255305.0,101.05,72.0,8.0,8.0,24.0,399215.0,3264 2646 2646 2646 2646 3316 3350 2566
qrd,22,float,560,16,5,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,12,2,2,0,0,0,1,1,1,6822.4,15286.4,37.08,7766.4,9499.0,37.89,8.0,2.0,2.0,4.0,10011.0,2394 3054
qrd,2,float,832,80,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,256,128,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,544,16,2,2,0,0,0,1,1,1,772449.6,1733180.0,19.97,871340.06,1084336.0,20.06,22.0,2.0,2.0,5.0,148522.0,8880 9984
qrd,2,float,56,24,2,2,0,0,0,1,1,1,200868.8,444823.65,12.04,223139.56,278250.0,12.07,8.0,2.0,2.0,4.0,29418.0,9120 10000
qrd,1,float,112,8,2,1,1,0,0,1,1,1,13283.2,25110.82,135.29,13244.34,14732.0,152.04,4.0,1.0,1.0,2.0,16749.0,2476
qrd,2,float,280,40,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,304,40,1,5,0,0,0,1,1,1,90691.2,310947.88,77.14,157632.73,195746.0,77.65,26.0,5.0,5.0,11.0,117029.0,2674 3158 3110 3110 3078
qrd,1,cfloat,12,8,4,4,0,0,0,1,1,1,4715.2,10160.79,73.76,5205.53,6366.0,75.4,16.0,4.0,4.0,8.0,14391.0,2322 2464 2464 2994
qrd,2,cfloat,68,16,3,1,0,0,0,1,1,1,871942.4,1738463.14,3.74,871804.68,1083209.0,3.76,10.0,1.0,1.0,2.0,60350.0,9392
qrd,2,cfloat,28,4,4,3,0,0,0,1,1,1,20555.2,44522.02,19.93,22472.73,28037.0,19.97,12.0,3.0,3.0,5.0,12668.0,9360 9632 9312
qrd,2,float,72,64,3,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,312,16,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,776,24,8,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,496,24,2,6,0,0,0,1,1,1,117012.8,327153.59,142.8,166716.55,205715.0,144.66,40.0,6.0,6.0,13.0,215699.0,2626 3196 3196 3196 3196 3164
qrd,22,float,112,48,2,6,0,0,0,1,1,1,597016.0,1513462.28,14.17,758381.9,796161.0,14.18,28.0,6.0,6.0,11.0,115860.0,2822 4214 4166 4134 4134 4118
qrd,1,cfloat,44,28,4,3,0,0,0,1,1,1,146196.79,309395.09,31.32,157293.9,194714.0,31.63,21.0,3.0,3.0,7.0,109353.0,2688 3392 3344
qrd,22,cfloat,40,24,4,8,0,0,0,1,1,1,291966.4,653460.91,11.71,327698.46,344908.0,11.69,34.0,8.0,8.0,16.0,94184.0,4552 6184 6184 6120 6120 6120 6120 6104
qrd,1,float,72,8,3,2,1,0,0,1,1,1,10288.0,21921.94,152.04,11365.41,13553.0,159.37,8.0,2.0,2.0,4.0,18075.0,2426 3106
qrd,22,float,256,128,1,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,160,16,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,36,8,1,1,0,0,0,1,1,1,44001.6,87484.37,6.55,43937.48,54319.0,6.62,4.0,1.0,1.0,2.0,6846.0,9296
qrd,2,float,16,8,1,1,0,0,0,1,1,1,10017.6,19883.52,12.85,9956.57,12293.0,13.01,4.0,1.0,1.0,2.0,2773.0,8096
qrd,2,cfloat,332,4,2,3,1,0,0,1,1,1,89006.4,241454.4,21.81,121756.79,151376.0,21.93,14.0,3.0,3.0,5.0,55036.0,9424 9664 9408
qrd,1,float,368,40,5,10,0,0,0,1,1,1,492774.4,1202202.97,121.85,604012.55,747633.0,123.05,100.0,10.0,10.0,31.0,650059.0,3442 3506 3506 3506 3506 3506 3506 3506 3506 2778
qrd,2,cfloat,12,4,2,1,0,0,0,1,1,1,12331.2,24424.96,7.83,12253.48,15099.0,7.94,4.0,1.0,1.0,2.0,3326.0,9360
qrd,1,float,48,16,7,2,0,0,0,1,1,1,68649.6,135912.21,77.42,69374.17,85214.0,78.86,10.0,2.0,2.0,4.0,53467.0,2458 3330
qrd,2,cfloat,120,12,6,4,0,0,0,1,1,1,750526.4,1594156.16,10.77,802217.23,1000453.0,10.79,30.0,4.0,4.0,8.0,154747.0,9808 11104 11104 10864
qrd,22,cfloat,64,24,6,5,0,0,0,1,1,1,1195107.2,2530926.4,7.24,1271332.67,1334121.0,7.25,37.0,5.0,5.0,11.0,185009.0,4280 6344 6264 6264 6264
qrd,22,cfloat,64,56,8,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,16,1,1,0,0,0,1,1,1,38721.6,77042.66,9.93,38641.94,47889.0,10.02,4.0,1.0,1.0,2.0,5621.0,8528
qrd,22,cfloat,152,40,2,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,72,16,1,2,1,0,0,1,1,1,154456.0,386418.62,5.94,193788.8,203117.0,5.95,8.0,2.0,2.0,4.0,24570.0,4168 6008
qrd,1,float,336,32,2,10,0,0,0,1,1,1,111206.4,306602.4,137.88,155959.13,193419.0,138.97,47.0,10.0,10.0,20.0,208203.0,2756 3244 3212 3178 3178 3178 3178 3178 3178 3180
qrd,22,cfloat,152,8,3,4,1,0,0,1,1,1,211376.0,493776.11,14.69,248296.12,259621.0,14.75,18.0,4.0,4.0,8.0,70644.0,4216 4316 4316 6056
qrd,1,float,184,88,2,5,1,0,0,1,1,1,683652.8,2072964.8,31.14,1039692.06,1295415.0,31.24,51.0,5.0,5.0,15.0,331973.0,3260 3308 3308 3308 2536
qrd,2,float,32,24,6,2,0,0,0,1,1,1,432451.2,889522.13,10.32,445497.71,556950.0,10.34,11.0,2.0,2.0,4.0,53802.0,8800 9952
qrd,2,float,176,168,4,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,32,2,3,1,0,0,1,1,1,127505.6,297622.51,13.71,149287.13,156539.0,13.73,12.0,3.0,3.0,6.0,29322.0,2692 3524 3492
qrd,1,float,40,16,8,5,0,0,0,1,1,1,38896.0,77984.53,128.33,39819.42,49321.0,129.76,22.0,5.0,5.0,10.0,57221.0,2410 3250 3152 3152 3116
qrd,22,float,240,48,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,176,24,6,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,16,8,5,1,0,0,0,1,1,1,114484.8,227917.54,5.59,114438.51,141738.0,5.64,4.0,1.0,1.0,2.0,14366.0,9616
qrd,1,cfloat,192,12,8,7,0,0,0,1,1,1,170118.4,378010.4,96.28,191432.86,235876.0,97.67,51.0,7.0,7.0,15.0,325057.0,2664 3414 3398 2640 3398 2640 3346
qrd,2,cfloat,12,4,4,2,1,0,0,1,1,1,17430.4,35192.85,10.85,17667.42,22068.0,10.87,8.0,2.0,2.0,4.0,6653.0,9408 9312
qrd,2,float,240,8,3,1,1,0,0,1,1,1,216456.0,428301.54,26.61,216412.45,264734.0,27.19,8.0,1.0,1.0,2.0,49237.0,8736
qrd,1,float,168,32,1,5,0,0,0,1,1,1,33097.6,117278.4,90.27,59549.78,73845.0,91.0,22.0,5.0,5.0,11.0,57733.0,2530 3110 3082 3082 3050
qrd,1,cfloat,40,20,3,1,0,0,0,1,1,1,98108.8,192364.05,24.47,98072.8,117760.0,25.47,9.0,1.0,1.0,3.0,49773.0,2628
